flight_number,scheduled_departure_date_local,load_factor,special_service_requests,departure_delay_minutes
4426,2025-08-03,0.0200,0,25
1006,2025-08-14,0.0060,0,6
5624,2025-08-11,0.0132,0,1
2665,2025-08-14,0.0056,0,-1
5748,2025-08-08,0.0143,0,14
3694,2025-08-09,0.0395,0,16
3694,2025-08-09,0.0395,0,16
1363,2025-08-06,0.0050,0,40
2487,2025-08-14,0.0056,0,50
1599,2025-08-09,0.0027,0,-5
3707,2025-08-09,0.0132,0,6
1387,2025-08-09,0.0056,0,23
4474,2025-08-01,0.0400,0,-9
1785,2025-08-15,0.0056,0,19
5593,2025-08-08,0.0263,0,44
2075,2025-08-10,0.0060,0,35
2202,2025-08-12,0.0112,0,73
4791,2025-08-04,0.0400,0,-5
1801,2025-08-08,0.0085,0,138
791,2025-08-06,0.0100,0,-2
2465,2025-08-03,0.0120,0,-6
1576,2025-08-02,0.0060,0,20
1946,2025-08-08,0.0060,0,-9
3468,2025-08-04,0.0571,0,-7
3468,2025-08-04,0.0571,0,-7
3468,2025-08-04,0.0571,0,-7
2347,2025-08-08,0.0060,0,29
1708,2025-08-13,0.0079,0,18
4554,2025-08-08,0.0200,0,4
356,2025-08-02,0.0079,0,2
5444,2025-08-11,0.0200,0,8
576,2025-08-12,0.0050,0,4
5219,2025-08-02,0.0200,0,59
1168,2025-08-07,0.0050,0,11
1006,2025-08-06,0.0060,0,164
5833,2025-08-04,0.0132,0,2
2155,2025-08-01,0.0043,0,9
2635,2025-08-14,0.0079,0,12
563,2025-08-11,0.0050,0,-4
563,2025-08-11,0.0050,0,-4
5108,2025-08-13,0.0200,0,9
5437,2025-08-14,0.0200,0,0
1361,2025-08-15,0.0060,0,18
4549,2025-08-14,0.0200,0,-2
1041,2025-08-05,0.0317,0,-5
1387,2025-08-09,0.0112,0,23
5795,2025-08-08,0.0132,0,-5
1314,2025-08-08,0.0050,0,-3
1030,2025-08-04,0.0050,0,129
1848,2025-08-15,0.0079,0,0
907,2025-08-09,0.0031,0,137
2323,2025-08-14,0.0050,0,22
534,2025-08-13,0.0050,0,117
219,2025-08-08,0.0031,0,-7
1304,2025-08-12,0.0112,0,1
1492,2025-08-01,0.0060,0,43
118,2025-08-02,0.0170,0,27
3628,2025-08-10,0.0395,0,9
5521,2025-08-14,0.0800,0,6
5521,2025-08-14,0.0800,0,6
1577,2025-08-12,0.0043,0,-4
1909,2025-08-01,0.0056,0,-2
1335,2025-08-03,0.0181,0,92
752,2025-08-08,0.0067,0,-5
5131,2025-08-10,0.0200,0,34
1328,2025-08-02,0.0056,0,-2
1616,2025-08-08,0.0067,0,5
2652,2025-08-02,0.0060,0,23
1135,2025-08-03,0.0060,0,-3
359,2025-08-07,0.0067,0,-3
293,2025-08-07,0.0060,0,34
2155,2025-08-03,0.0043,0,46
2100,2025-08-15,0.0060,0,0
4712,2025-08-15,0.0143,0,-4
1775,2025-08-03,0.0056,0,-1
1778,2025-08-01,0.0079,0,-2
343,2025-08-10,0.0067,0,5
622,2025-08-07,0.0027,0,17
2361,2025-08-05,0.0043,0,46
2182,2025-08-05,0.0067,0,-9
1878,2025-08-02,0.0050,0,-3
2361,2025-08-05,0.0043,0,46
3569,2025-08-11,0.0526,0,7
2364,2025-08-03,0.0317,0,-1
2364,2025-08-03,0.0317,0,-1
2364,2025-08-03,0.0317,0,-1
2100,2025-08-07,0.0060,0,1
1129,2025-08-02,0.0060,0,-1
1113,2025-08-11,0.0060,0,-5
1135,2025-08-03,0.0060,0,-3
1905,2025-08-07,0.0067,0,9
5841,2025-08-14,0.0132,0,-1
1801,2025-08-05,0.0043,0,3
4390,2025-08-14,0.0200,0,38
1477,2025-08-13,0.0056,0,-2
909,2025-08-10,0.0039,0,0
2364,2025-08-06,0.0060,0,-5
2323,2025-08-10,0.0150,0,-1
2323,2025-08-10,0.0150,0,-1
2481,2025-08-15,0.0067,0,93
5275,2025-08-01,0.0200,0,-4
1291,2025-08-01,0.0100,0,-3
1842,2025-08-07,0.0050,0,62
2424,2025-08-10,0.0056,0,15
2487,2025-08-09,0.0060,0,53
881,2025-08-05,0.0031,0,-2
2148,2025-08-14,0.0067,0,13
5275,2025-08-15,0.0200,0,0
5610,2025-08-13,0.0200,0,-2
1899,2025-08-13,0.0079,0,71
2200,2025-08-03,0.0060,0,9
767,2025-08-02,0.0100,0,6
2394,2025-08-07,0.0043,0,27
2195,2025-08-03,0.0060,0,43
2658,2025-08-12,0.0056,0,11
1920,2025-08-04,0.0168,0,28
1413,2025-08-01,0.0060,0,0
1124,2025-08-07,0.0168,0,4
3464,2025-08-04,0.0132,0,3
1495,2025-08-14,0.0067,0,50
2683,2025-08-01,0.0060,0,-3
2092,2025-08-04,0.0060,0,-2
5215,2025-08-11,0.0200,0,-10
2211,2025-08-10,0.0060,0,38
503,2025-08-15,0.0085,0,4
1239,2025-08-04,0.0200,0,-4
1239,2025-08-04,0.0200,0,-4
1182,2025-08-03,0.0067,0,4
2090,2025-08-07,0.0060,0,-4
929,2025-08-06,0.0120,0,12
912,2025-08-07,0.0057,0,17
664,2025-08-02,0.0060,0,1
2649,2025-08-02,0.0057,0,56
2361,2025-08-08,0.0085,0,-3
2254,2025-08-15,0.0100,0,0
2364,2025-08-15,0.0079,0,-6
468,2025-08-02,0.0223,0,1
468,2025-08-02,0.0223,0,1
1785,2025-08-15,0.0056,0,19
576,2025-08-13,0.0050,0,7
2691,2025-08-04,0.0056,0,-3
1740,2025-08-08,0.0060,0,-3
2254,2025-08-10,0.0150,0,-4
2254,2025-08-10,0.0150,0,-4
2254,2025-08-10,0.0150,0,-4
1815,2025-08-13,0.0067,0,-4
786,2025-08-03,0.0133,0,-5
5534,2025-08-08,0.0143,0,16
972,2025-08-12,0.0031,3,13
2099,2025-08-11,0.0056,0,8
563,2025-08-11,0.0050,0,-4
5038,2025-08-11,0.0200,0,-8
617,2025-08-11,0.0060,0,0
1324,2025-08-11,0.0050,0,-2
980,2025-08-09,0.0041,0,12
2385,2025-08-11,0.0060,0,-6
3641,2025-08-03,0.0789,0,-1
4809,2025-08-15,0.0789,0,-3
2201,2025-08-03,0.0056,0,-3
219,2025-08-01,0.0094,0,20
219,2025-08-01,0.0094,0,20
2481,2025-08-08,0.0133,0,-2
2677,2025-08-06,0.0057,0,194
1634,2025-08-12,0.0112,0,203
1634,2025-08-12,0.0112,0,203
1872,2025-08-07,0.0067,0,16
1525,2025-08-09,0.0079,0,-4
2661,2025-08-13,0.0056,0,12
3694,2025-08-06,0.0263,0,-1
2040,2025-08-14,0.0056,0,-1
2201,2025-08-01,0.0056,0,-4
4792,2025-08-11,0.0395,0,19
5833,2025-08-07,0.0132,0,2
5557,2025-08-10,0.0132,0,36
944,2025-08-03,0.0031,0,1
5748,2025-08-02,0.0143,0,-3
2008,2025-08-01,0.0256,0,15
2008,2025-08-01,0.0256,0,15
1823,2025-08-08,0.0100,0,-3
2039,2025-08-04,0.0050,0,9
5122,2025-08-01,0.0200,0,29
1599,2025-08-04,0.0027,0,-4
2179,2025-08-04,0.0085,0,9
5915,2025-08-10,0.0200,0,64
2138,2025-08-05,0.0060,0,40
1641,2025-08-03,0.0079,0,7
1502,2025-08-01,0.0056,0,128
2071,2025-08-02,0.0060,0,77
1658,2025-08-04,0.0112,0,-3
219,2025-08-02,0.0094,0,32
219,2025-08-02,0.0094,0,32
3535,2025-08-14,0.0132,0,-7
1421,2025-08-08,0.0100,0,-7
611,2025-08-14,0.0043,0,-6
2370,2025-08-14,0.0056,0,-5
721,2025-08-11,0.0056,0,-6
1168,2025-08-06,0.0050,0,5
3402,2025-08-08,0.0132,0,-6
2385,2025-08-13,0.0060,0,-6
1946,2025-08-08,0.0120,0,-9
1946,2025-08-08,0.0120,0,-9
467,2025-08-02,0.0079,0,-3
664,2025-08-02,0.0060,0,1
1920,2025-08-10,0.0056,2,95
3402,2025-08-03,0.0132,0,0
2369,2025-08-12,0.0056,0,-2
1403,2025-08-05,0.0079,0,3
587,2025-08-05,0.0060,0,2
3402,2025-08-05,0.0395,0,-8
416,2025-08-13,0.0123,0,17
2658,2025-08-13,0.0067,0,-2
611,2025-08-07,0.0043,0,-5
786,2025-08-11,0.0067,0,-2
4574,2025-08-11,0.0200,0,-8
2144,2025-08-05,0.0159,0,4
1920,2025-08-05,0.0056,0,1
5230,2025-08-01,0.0200,0,-6
4479,2025-08-02,0.0200,0,-8
3610,2025-08-12,0.0132,0,-9
4188,2025-08-09,0.0800,0,-4
1477,2025-08-14,0.0056,0,-9
1306,2025-08-10,0.0168,0,82
1920,2025-08-10,0.0056,0,95
1823,2025-08-14,0.0050,0,-4
1381,2025-08-08,0.0067,0,-8
602,2025-08-13,0.0056,0,34
2418,2025-08-05,0.0060,0,0
1082,2025-08-04,0.0067,0,-9
3464,2025-08-08,0.0132,0,0
286,2025-08-07,0.0056,0,-4
1215,2025-08-13,0.0060,0,-4
1335,2025-08-08,0.0056,0,161
3635,2025-08-01,0.0143,0,15
2684,2025-08-07,0.0168,0,-8
2628,2025-08-08,0.0060,0,35
2494,2025-08-02,0.0056,0,5
1403,2025-08-07,0.0067,0,0
2414,2025-08-03,0.0060,0,-1
2071,2025-08-05,0.0112,0,-2
4416,2025-08-08,0.0200,0,-6
4638,2025-08-08,0.0132,0,2
2661,2025-08-13,0.0056,0,12
2008,2025-08-01,0.0043,0,15
476,2025-08-12,0.0159,0,-5
2137,2025-08-01,0.0120,0,-1
5274,2025-08-03,0.0200,0,-2
777,2025-08-04,0.0056,0,227
3525,2025-08-06,0.0132,0,-3
2154,2025-08-01,0.0056,0,0
2302,2025-08-11,0.0067,0,-2
1989,2025-08-12,0.0112,0,132
5610,2025-08-14,0.0400,0,-4
1599,2025-08-07,0.0027,0,45
1269,2025-08-04,0.0079,0,0
2369,2025-08-08,0.0060,0,-6
1634,2025-08-11,0.0056,0,1
5849,2025-08-02,0.0395,0,-2
1658,2025-08-14,0.0056,0,-5
1996,2025-08-15,0.0100,0,-1
1594,2025-08-13,0.0079,0,10
2290,2025-08-14,0.0079,0,41
2189,2025-08-04,0.0060,0,14
5362,2025-08-10,0.0200,0,4
2691,2025-08-14,0.0056,0,24
5652,2025-08-05,0.0132,0,-6
1980,2025-08-14,0.0181,0,4
1980,2025-08-14,0.0181,0,4
1576,2025-08-13,0.0060,0,83
1168,2025-08-07,0.0050,0,11
2440,2025-08-13,0.0056,0,0
467,2025-08-02,0.0159,0,-3
1643,2025-08-04,0.0168,0,-6
3421,2025-08-13,0.0263,0,-1
3,2025-08-08,0.0060,0,2
1660,2025-08-12,0.0043,0,31
5946,2025-08-13,0.0143,0,2
2202,2025-08-04,0.0056,0,60
4188,2025-08-15,0.0400,0,34
2627,2025-08-10,0.0056,0,36
3422,2025-08-03,0.0143,0,-4
1834,2025-08-01,0.0060,0,18
1168,2025-08-05,0.0050,0,7
293,2025-08-12,0.0060,0,-12
1967,2025-08-01,0.0056,0,-1
1304,2025-08-12,0.0056,0,1
2483,2025-08-14,0.0056,0,7
4188,2025-08-02,0.0200,0,75
2211,2025-08-13,0.0060,0,150
5122,2025-08-08,0.0400,0,-7
2378,2025-08-08,0.0050,0,8
611,2025-08-14,0.0043,0,-6
4563,2025-08-14,0.0200,2,131
4194,2025-08-02,0.0200,0,-4
2465,2025-08-04,0.0056,0,-9
1659,2025-08-02,0.0168,2,2
1328,2025-08-11,0.0100,0,0
1328,2025-08-07,0.0050,0,-2
2148,2025-08-13,0.0067,0,31
1387,2025-08-05,0.0056,0,-4
1577,2025-08-12,0.0043,0,-4
1209,2025-08-12,0.0168,0,175
2071,2025-08-04,0.0223,0,4
2071,2025-08-04,0.0223,0,4
2071,2025-08-04,0.0223,0,4
2201,2025-08-01,0.0112,0,-4
3465,2025-08-10,0.0132,0,5
5260,2025-08-13,0.0200,0,-2
3685,2025-08-04,0.0143,0,-6
2665,2025-08-14,0.0112,0,-1
4529,2025-08-08,0.0200,0,-6
2251,2025-08-10,0.0079,0,-5
1834,2025-08-10,0.0056,0,18
970,2025-08-10,0.0063,0,0
416,2025-08-04,0.0041,0,7
2106,2025-08-14,0.0050,0,19
4597,2025-08-07,0.0200,2,-4
1612,2025-08-03,0.0397,0,0
1612,2025-08-03,0.0397,0,0
1946,2025-08-08,0.0060,0,-9
482,2025-08-03,0.0079,0,-2
1413,2025-08-03,0.0060,0,2
2661,2025-08-04,0.0060,0,104
5469,2025-08-08,0.0200,0,-10
2665,2025-08-01,0.0056,0,43
2211,2025-08-10,0.0060,0,38
534,2025-08-14,0.0050,0,141
533,2025-08-13,0.0133,0,31
1905,2025-08-15,0.0067,0,-1
2430,2025-08-02,0.0317,0,0
2430,2025-08-02,0.0317,0,0
2430,2025-08-02,0.0317,0,0
5568,2025-08-11,0.0200,0,-8
2661,2025-08-04,0.0120,0,104
3440,2025-08-12,0.0263,0,-7
286,2025-08-13,0.0056,0,-4
2401,2025-08-09,0.0181,0,1
2154,2025-08-13,0.0112,0,69
3655,2025-08-07,0.0263,0,-2
3655,2025-08-07,0.0263,0,-2
2154,2025-08-13,0.0112,0,69
1314,2025-08-10,0.0050,0,10
1989,2025-08-06,0.0112,0,135
1113,2025-08-06,0.0120,0,-10
1113,2025-08-06,0.0120,0,-10
1996,2025-08-11,0.0050,0,-3
609,2025-08-10,0.0112,0,-1
1124,2025-08-02,0.0056,0,3
1933,2025-08-04,0.0056,0,-4
5748,2025-08-06,0.0143,0,1
1525,2025-08-02,0.0079,0,-3
4636,2025-08-05,0.0200,0,-8
2649,2025-08-11,0.0114,0,9
1620,2025-08-04,0.0050,0,-7
2652,2025-08-03,0.0060,0,5
343,2025-08-09,0.0067,0,-1
938,2025-08-15,0.0060,0,33
2059,2025-08-05,0.0056,0,24
5859,2025-08-01,0.0263,0,-7
2138,2025-08-07,0.0060,0,1
1215,2025-08-13,0.0120,0,-4
3614,2025-08-03,0.0132,0,8
907,2025-08-08,0.0031,0,45
1803,2025-08-04,0.0050,0,-4
1492,2025-08-12,0.0060,0,207
953,2025-08-09,0.0082,0,25
5577,2025-08-11,0.0132,0,-1
2481,2025-08-10,0.0067,0,13
2483,2025-08-05,0.0056,0,-4
3535,2025-08-04,0.0132,0,-2
1823,2025-08-09,0.0100,0,2
399,2025-08-10,0.0056,0,235
1495,2025-08-05,0.0067,0,6
503,2025-08-11,0.0043,0,3
4517,2025-08-04,0.0400,0,-7
3468,2025-08-15,0.0263,0,0
1387,2025-08-01,0.0027,0,-1
1363,2025-08-13,0.0100,0,-5
987,2025-08-07,0.0063,0,67
1113,2025-08-05,0.0060,0,-10
1491,2025-08-13,0.0079,0,-3
1069,2025-08-13,0.0050,0,46
2389,2025-08-09,0.0056,0,45
5964,2025-08-07,0.0132,0,0
4445,2025-08-12,0.0200,0,107
622,2025-08-07,0.0027,0,17
1124,2025-08-08,0.0056,0,30
5532,2025-08-11,0.0143,0,-4
5382,2025-08-13,0.0200,0,0
3641,2025-08-08,0.0263,0,-8
1577,2025-08-09,0.0043,0,100
1657,2025-08-09,0.0079,0,-10
3468,2025-08-02,0.0395,0,7
3468,2025-08-02,0.0395,0,7
3468,2025-08-02,0.0395,0,7
5712,2025-08-10,0.0132,0,103
4482,2025-08-01,0.0200,0,-1
3569,2025-08-06,0.0263,0,-5
1620,2025-08-08,0.0100,0,-6
1643,2025-08-01,0.0056,0,-3
5948,2025-08-08,0.0132,0,38
2200,2025-08-03,0.0060,0,9
2361,2025-08-11,0.0043,0,-5
4599,2025-08-11,0.0200,0,-3
2059,2025-08-15,0.0056,0,24
224,2025-08-01,0.0301,0,6
224,2025-08-01,0.0301,0,6
359,2025-08-15,0.0067,0,-7
286,2025-08-06,0.0056,0,-2
1485,2025-08-02,0.0238,0,-9
695,2025-08-14,0.0112,0,34
1658,2025-08-04,0.0056,0,-3
2195,2025-08-03,0.0060,0,43
669,2025-08-10,0.0120,0,-7
1659,2025-08-08,0.0112,0,-5
1659,2025-08-08,0.0112,0,-5
307,2025-08-14,0.0056,0,-4
1306,2025-08-14,0.0056,0,4
2666,2025-08-07,0.0050,0,-4
5946,2025-08-13,0.0143,0,2
2099,2025-08-07,0.0056,0,-1
763,2025-08-01,0.0120,0,-3
1377,2025-08-06,0.0079,0,-4
2104,2025-08-11,0.0056,0,-7
2138,2025-08-08,0.0181,0,-4
5290,2025-08-10,0.0143,0,-1
1612,2025-08-07,0.0079,0,3
2364,2025-08-12,0.0060,1,-4
1363,2025-08-14,0.0050,0,-5
1301,2025-08-08,0.0397,0,3
1301,2025-08-08,0.0397,0,3
1421,2025-08-08,0.0050,0,-7
293,2025-08-03,0.0120,0,31
1398,2025-08-09,0.0120,0,27
2414,2025-08-03,0.0060,0,-1
3,2025-08-14,0.0060,0,-3
1082,2025-08-07,0.0067,0,-4
1113,2025-08-06,0.0060,0,-10
1612,2025-08-01,0.0079,9,7
3498,2025-08-08,0.0132,0,-6
2361,2025-08-11,0.0043,0,-5
2666,2025-08-02,0.0050,0,-4
944,2025-08-03,0.0031,0,1
2138,2025-08-08,0.0060,0,-4
2280,2025-08-09,0.0050,0,-4
1933,2025-08-15,0.0112,0,-8
1616,2025-08-05,0.0056,0,2
1823,2025-08-10,0.0050,0,-4
1974,2025-08-08,0.0317,0,-3
1974,2025-08-08,0.0317,0,-3
1974,2025-08-08,0.0317,0,-3
944,2025-08-10,0.0031,5,8
2440,2025-08-08,0.0056,0,-5
2133,2025-08-14,0.0170,0,48
3498,2025-08-08,0.0132,0,-6
1583,2025-08-01,0.0056,0,15
2487,2025-08-02,0.0060,0,14
1068,2025-08-09,0.0057,0,52
1658,2025-08-02,0.0056,0,-2
4542,2025-08-14,0.0200,0,-7
1980,2025-08-06,0.0060,0,-6
2280,2025-08-04,0.0050,0,-2
2008,2025-08-04,0.0043,0,152
4390,2025-08-01,0.0200,0,2
769,2025-08-01,0.0206,0,-3
769,2025-08-01,0.0206,0,-3
769,2025-08-01,0.0206,0,-3
769,2025-08-01,0.0206,0,-3
4529,2025-08-09,0.0200,0,-9
3708,2025-08-03,0.0132,0,4
1616,2025-08-01,0.0079,0,1
739,2025-08-05,0.0067,0,16
310,2025-08-11,0.0079,0,24
482,2025-08-14,0.0301,0,-7
2665,2025-08-01,0.0168,0,43
2665,2025-08-01,0.0168,0,43
2665,2025-08-01,0.0168,0,43
1612,2025-08-07,0.0079,0,3
1946,2025-08-01,0.0060,0,16
1941,2025-08-05,0.0079,0,-8
5795,2025-08-09,0.0132,0,43
4188,2025-08-02,0.0200,0,75
1269,2025-08-14,0.0079,0,-4
2418,2025-08-10,0.0067,0,-2
617,2025-08-11,0.0060,0,0
4185,2025-08-01,0.0200,0,-3
1044,2025-08-07,0.0057,0,-1
2280,2025-08-04,0.0250,0,-2
2280,2025-08-04,0.0250,0,-2
2280,2025-08-04,0.0250,0,-2
1269,2025-08-11,0.0079,0,-2
972,2025-08-03,0.0063,0,30
4507,2025-08-15,0.0200,0,-4
5521,2025-08-02,0.0200,0,-3
247,2025-08-15,0.0067,0,-6
3694,2025-08-08,0.0132,0,-10
399,2025-08-08,0.0060,0,-6
987,2025-08-06,0.0063,0,185
1577,2025-08-02,0.0171,0,0
2147,2025-08-05,0.0079,0,26
769,2025-08-14,0.0041,0,25
1693,2025-08-15,0.0067,0,-2
1239,2025-08-04,0.0067,0,-4
467,2025-08-06,0.0159,0,-1
5538,2025-08-09,0.0200,0,-10
1975,2025-08-12,0.0079,0,-3
664,2025-08-08,0.0060,0,-8
3520,2025-08-15,0.0132,0,-6
4766,2025-08-04,0.0200,0,-5
533,2025-08-04,0.0067,0,6
399,2025-08-08,0.0060,0,-6
5289,2025-08-07,0.0200,0,-9
343,2025-08-09,0.0067,0,-1
476,2025-08-11,0.0079,0,-3
1328,2025-08-05,0.0150,0,2
1328,2025-08-05,0.0150,0,2
1328,2025-08-05,0.0150,0,2
1301,2025-08-12,0.0159,0,267
909,2025-08-13,0.0041,0,34
2635,2025-08-04,0.0079,0,43
2677,2025-08-06,0.0057,0,194
2387,2025-08-11,0.0279,0,9
2387,2025-08-11,0.0279,0,9
1304,2025-08-14,0.0112,0,-5
1599,2025-08-13,0.0027,0,-5
4780,2025-08-03,0.0200,0,13
276,2025-08-08,0.0050,0,-4
4571,2025-08-10,0.0200,0,127
307,2025-08-06,0.0079,0,3
5274,2025-08-10,0.0200,0,656
602,2025-08-13,0.0056,0,34
1967,2025-08-02,0.0056,0,4
2099,2025-08-11,0.0056,0,8
5360,2025-08-15,0.0200,0,115
2389,2025-08-01,0.0112,0,65
1848,2025-08-15,0.0079,0,0
2113,2025-08-07,0.0056,0,114
5309,2025-08-05,0.0200,0,-5
2394,2025-08-10,0.0056,0,85
1270,2025-08-14,0.0112,0,1
1878,2025-08-02,0.0050,0,-3
2333,2025-08-03,0.0056,0,2
1996,2025-08-01,0.0050,0,-1
758,2025-08-06,0.0056,0,4
4380,2025-08-15,0.0200,0,-7
1414,2025-08-06,0.0067,0,132
2040,2025-08-14,0.0056,0,-1
1328,2025-08-15,0.0050,0,11
2691,2025-08-03,0.0056,0,14
5726,2025-08-10,0.0400,0,-1
2232,2025-08-01,0.0056,0,-7
219,2025-08-01,0.0031,0,20
2455,2025-08-07,0.0056,1,-5
2225,2025-08-01,0.0056,0,5
2337,2025-08-05,0.0056,0,-7
378,2025-08-08,0.0200,0,1
378,2025-08-08,0.0200,0,1
4481,2025-08-11,0.0200,0,2
1740,2025-08-05,0.0056,0,-6
580,2025-08-09,0.0056,0,132
5521,2025-08-06,0.0200,0,-2
5225,2025-08-15,0.0200,0,171
2099,2025-08-12,0.0112,0,-2
1324,2025-08-04,0.0050,0,0
4188,2025-08-04,0.0200,0,-2
5977,2025-08-08,0.0132,0,-7
2147,2025-08-04,0.0079,0,2
1448,2025-08-03,0.0120,0,-3
1848,2025-08-02,0.0056,0,0
769,2025-08-02,0.0063,0,26
5140,2025-08-05,0.0200,0,59
378,2025-08-13,0.0112,0,31
2640,2025-08-11,0.0079,0,-5
1811,2025-08-04,0.0060,0,10
1801,2025-08-09,0.0085,0,22
1741,2025-08-12,0.0079,0,-5
5790,2025-08-11,0.0200,0,31
2487,2025-08-14,0.0056,0,50
2635,2025-08-04,0.0079,0,43
2635,2025-08-02,0.0079,0,0
2155,2025-08-03,0.0043,0,46
5469,2025-08-03,0.0132,0,-3
580,2025-08-15,0.0056,0,7
576,2025-08-12,0.0050,0,4
276,2025-08-10,0.0050,0,43
1983,2025-08-01,0.0168,0,16
1983,2025-08-01,0.0168,0,16
1785,2025-08-12,0.0112,0,13
2649,2025-08-07,0.0114,0,27
5731,2025-08-14,0.0526,0,-1
2155,2025-08-01,0.0043,0,9
2629,2025-08-08,0.0279,0,14
2629,2025-08-08,0.0279,0,14
1347,2025-08-08,0.0060,0,-6
2658,2025-08-12,0.0056,0,11
1775,2025-08-04,0.0112,0,0
1775,2025-08-04,0.0112,0,-1
445,2025-08-08,0.0112,0,18
5038,2025-08-04,0.0200,0,-1
938,2025-08-14,0.0060,0,72
4461,2025-08-08,0.0200,0,-14
1830,2025-08-14,0.0067,0,32
2038,2025-08-08,0.0133,0,-8
1923,2025-08-11,0.0159,0,2
2177,2025-08-11,0.0067,0,-3
1583,2025-08-13,0.0168,3,9
1273,2025-08-12,0.0043,0,-6
1612,2025-08-15,0.0079,0,101
4185,2025-08-06,0.0200,0,-2
1946,2025-08-15,0.0060,0,-1
5852,2025-08-08,0.0132,0,-9
1269,2025-08-11,0.0079,0,-2
1980,2025-08-01,0.0120,0,0
3523,2025-08-10,0.0132,0,-2
4406,2025-08-02,0.0200,0,-5
2172,2025-08-10,0.0120,0,65
2006,2025-08-06,0.0060,0,6
2862,2025-08-08,0.0112,0,-7
1920,2025-08-09,0.0056,0,6
1124,2025-08-12,0.0112,2,52
1314,2025-08-02,0.0050,0,15
4517,2025-08-02,0.0200,0,-5
2430,2025-08-05,0.0060,0,-4
2202,2025-08-09,0.0056,0,28
1923,2025-08-05,0.0079,0,-3
4436,2025-08-05,0.0200,0,12
2465,2025-08-15,0.0056,0,6
1933,2025-08-02,0.0056,0,80
1124,2025-08-14,0.0056,0,5
1335,2025-08-03,0.0120,0,92
422,2025-08-02,0.0063,0,3
422,2025-08-02,0.0063,0,3
763,2025-08-08,0.0060,0,38
4809,2025-08-03,0.0132,0,76
2323,2025-08-15,0.0050,0,-7
1129,2025-08-07,0.0060,0,35
4468,2025-08-08,0.0200,0,-3
1414,2025-08-08,0.0067,0,-3
2211,2025-08-13,0.0060,0,150
2155,2025-08-09,0.0043,0,106
2683,2025-08-06,0.0060,0,1
2426,2025-08-03,0.0056,0,21
1209,2025-08-07,0.0056,0,54
5131,2025-08-01,0.0200,0,45
2100,2025-08-08,0.0060,0,0
1933,2025-08-01,0.0112,0,-3
1205,2025-08-05,0.0056,0,-7
247,2025-08-03,0.0067,0,-2
708,2025-08-14,0.0079,0,20
1269,2025-08-09,0.0079,0,11
1832,2025-08-12,0.0079,0,-7
611,2025-08-07,0.0043,0,-5
1215,2025-08-02,0.0120,0,-4
2202,2025-08-15,0.0056,0,5
1693,2025-08-13,0.0067,0,203
1006,2025-08-02,0.0060,0,60
1584,2025-08-06,0.0050,0,-1
1361,2025-08-09,0.0079,0,6
2254,2025-08-04,0.0050,0,-10
118,2025-08-01,0.0057,0,82
374,2025-08-14,0.0067,0,-2
1655,2025-08-13,0.0067,0,59
1741,2025-08-08,0.0079,0,-2
276,2025-08-14,0.0050,0,-1
2417,2025-08-06,0.0060,0,2
1967,2025-08-13,0.0050,0,44
5538,2025-08-03,0.0200,0,-3
602,2025-08-02,0.0112,0,-4
1793,2025-08-12,0.0067,0,39
1599,2025-08-15,0.0028,0,-1
307,2025-08-03,0.0056,0,-2
5435,2025-08-08,0.0132,0,-6
2378,2025-08-08,0.0100,0,8
2653,2025-08-05,0.0112,0,-6
2378,2025-08-10,0.0050,0,37
1291,2025-08-01,0.0050,0,-3
1616,2025-08-08,0.0067,0,5
1899,2025-08-15,0.0079,0,7
2665,2025-08-12,0.0056,0,152
2099,2025-08-01,0.0056,0,30
1933,2025-08-15,0.0056,0,-8
2414,2025-08-12,0.0060,0,-6
1269,2025-08-09,0.0079,0,11
4185,2025-08-03,0.0200,0,-1
1580,2025-08-11,0.0060,0,-2
1616,2025-08-09,0.0133,0,72
2494,2025-08-02,0.0112,0,5
2343,2025-08-06,0.0056,0,-3
2075,2025-08-03,0.0181,0,6
2075,2025-08-03,0.0181,0,6
3601,2025-08-04,0.0132,0,-6
5337,2025-08-15,0.0143,0,9
580,2025-08-15,0.0112,0,7
2862,2025-08-08,0.0056,0,-7
5977,2025-08-08,0.0263,0,-7
2653,2025-08-15,0.0056,0,-2
4416,2025-08-07,0.0200,0,5
938,2025-08-10,0.0060,0,123
5946,2025-08-07,0.0143,0,59
3598,2025-08-05,0.0132,0,-3
1269,2025-08-10,0.0079,0,60
953,2025-08-15,0.0123,0,3
953,2025-08-15,0.0123,0,3
953,2025-08-15,0.0123,0,3
5376,2025-08-03,0.0143,0,-4
1620,2025-08-03,0.0250,0,-5
1620,2025-08-03,0.0250,0,-5
909,2025-08-05,0.0082,0,26
2155,2025-08-09,0.0085,0,106
2278,2025-08-15,0.0050,0,0
4188,2025-08-09,0.0200,0,-4
4597,2025-08-07,0.0200,0,-4
2278,2025-08-10,0.0050,0,38
2106,2025-08-01,0.0050,0,11
1583,2025-08-09,0.0060,0,143
359,2025-08-01,0.0067,0,-4
1577,2025-08-15,0.0043,0,-1
660,2025-08-03,0.0050,0,0
534,2025-08-09,0.0100,0,4
2394,2025-08-06,0.0043,0,118
5517,2025-08-13,0.0132,0,40
1168,2025-08-11,0.0050,0,72
721,2025-08-04,0.0056,0,-6
1785,2025-08-07,0.0056,0,9
1577,2025-08-09,0.0043,0,100
