flight_number,scheduled_departure_date_local,is_delayed,delay_minutes,day_of_week,departure_hour,scheduled_departure_station_code,scheduled_arrival_station_code,scheduled_ground_time_minutes,minimum_turn_minutes,is_tight_turnaround,total_pax,total_seats,load_factor,lap_child_count,transfer_bag_count,checked_bag_count,special_service_request_count
2113,2025-08-13,1,49,4,20,ORD,FSD,100,51,0,1,166,0.0060,0,97,0,2
1580,2025-08-01,1,45,6,19,ORD,YVR,90,65,0,2,166,0.0120,0,46,0,8
1740,2025-08-12,0,-5,3,7,ORD,RSW,541,119,0,5,179,0.0279,0,15,0,0
1740,2025-08-12,0,-5,3,7,ORD,RSW,541,119,0,5,179,0.0279,0,15,0,0
1576,2025-08-02,1,20,7,20,ORD,LGA,80,51,0,1,166,0.0060,0,26,0,6
2323,2025-08-15,0,-7,6,9,ORD,MCO,86,62,0,3,200,0.0150,0,173,0,28
1347,2025-08-02,1,9,7,16,ORD,FLL,96,56,0,1,179,0.0056,0,37,0,14
4186,2025-08-10,1,20,1,20,ORD,MLI,90,29,0,2,50,0.0400,0,25,0,15
660,2025-08-02,1,10,7,9,ORD,SAN,592,62,0,1,200,0.0050,0,37,0,11
4718,2025-08-07,0,-3,5,14,ORD,DAY,422,29,0,1,50,0.0200,0,19,0,4
1920,2025-08-04,1,28,2,15,ORD,LAS,67,56,0,1,179,0.0056,0,34,0,3
416,2025-08-08,0,-2,6,21,ORD,MXP,215,150,0,1,243,0.0041,0,97,0,14
291,2025-08-06,1,116,4,18,ORD,BDL,508,46,0,1,150,0.0067,0,47,0,0
4387,2025-08-06,0,-15,4,9,ORD,CID,75,29,0,1,50,0.0200,0,38,0,0
5748,2025-08-04,0,0,2,13,ORD,YWG,1089,42,0,1,70,0.0143,0,22,0,2
1775,2025-08-10,0,-1,1,10,ORD,FLL,75,56,0,1,179,0.0056,0,28,0,8
1531,2025-08-08,1,9,6,20,ORD,DSM,90,43,0,1,126,0.0079,0,99,0,6
5447,2025-08-03,0,-3,1,11,ORD,PVD,71,34,0,1,70,0.0143,0,17,0,7
1448,2025-08-05,0,-7,3,14,ORD,BUF,74,43,0,1,126,0.0079,0,43,0,20
763,2025-08-07,0,-11,5,10,ORD,PWM,73,51,0,2,166,0.0120,0,30,0,6
399,2025-08-03,0,-9,1,11,ORD,BOS,97,51,0,1,166,0.0060,0,41,0,2
1304,2025-08-01,0,-3,6,11,ORD,LAS,121,56,0,1,179,0.0056,0,48,0,6
4426,2025-08-07,0,-7,5,10,ORD,BUF,43,29,0,2,50,0.0400,0,38,0,2
2195,2025-08-11,1,5,2,11,ORD,BDL,81,51,0,1,166,0.0060,0,59,0,2
1634,2025-08-15,0,-5,6,14,ORD,IAD,77,56,0,1,179,0.0056,0,59,0,10
4380,2025-08-04,0,0,2,7,ORD,SYR,647,29,0,1,50,0.0200,0,12,0,0
1756,2025-08-01,1,24,6,21,ORD,YYZ,74,65,0,1,166,0.0060,0,34,0,1
2629,2025-08-13,1,25,4,10,ORD,CLE,69,56,0,1,179,0.0056,0,38,0,22
2465,2025-08-15,1,6,6,11,ORD,ORF,68,56,0,1,179,0.0056,0,72,0,21
944,2025-08-08,0,-4,6,15,ORD,FRA,185,155,0,3,318,0.0094,0,179,0,34
944,2025-08-08,0,-4,6,15,ORD,FRA,185,155,0,3,318,0.0094,0,179,0,34
2394,2025-08-06,1,118,4,18,ORD,DEN,358,66,0,1,234,0.0043,0,42,0,7
5360,2025-08-02,1,23,7,13,ORD,MBS,40,29,0,1,50,0.0200,0,19,0,30
5557,2025-08-10,1,36,1,9,ORD,OKC,-16,39,1,1,76,0.0132,0,44,0,9
2683,2025-08-06,1,1,4,14,ORD,SAN,63,51,0,1,166,0.0060,0,26,0,3
5274,2025-08-14,1,32,5,21,ORD,SBN,185,29,0,1,50,0.0200,0,29,0,0
1491,2025-08-10,1,48,1,10,ORD,DFW,65,43,0,1,126,0.0079,0,35,0,5
2182,2025-08-01,1,22,6,11,ORD,PHL,18,46,1,1,150,0.0067,0,23,0,5
2075,2025-08-03,1,6,1,17,ORD,TPA,74,51,0,1,166,0.0060,0,20,0,5
3409,2025-08-07,0,-3,5,13,ORD,YOW,50,42,0,1,76,0.0132,0,25,0,2
1975,2025-08-10,0,-4,1,7,ORD,ATL,154,52,0,2,150,0.0133,0,25,0,10
5260,2025-08-15,1,17,6,8,ORD,FSD,81,29,0,1,50,0.0200,0,29,0,6
1793,2025-08-13,0,-6,4,8,ORD,MSP,51,51,1,1,126,0.0079,0,21,0,8
5585,2025-08-07,0,-5,5,12,ORD,ATW,59,29,0,2,50,0.0400,0,10,0,5
2465,2025-08-03,0,-6,1,11,ORD,ORF,68,51,0,1,166,0.0060,0,48,0,1
2144,2025-08-02,0,-4,7,13,ORD,YYZ,72,52,0,1,126,0.0079,0,38,0,25
3568,2025-08-03,0,-2,1,10,ORD,YYZ,75,42,0,1,76,0.0132,0,10,0,10
1297,2025-08-15,0,-2,6,8,ORD,DFW,60,43,0,1,126,0.0079,0,7,0,2
1502,2025-08-08,0,-8,6,14,ORD,RDU,74,56,0,1,179,0.0056,0,49,0,19
2251,2025-08-04,0,0,2,10,ORD,PIT,70,43,0,1,126,0.0079,0,17,0,1
5292,2025-08-11,1,2,2,8,ORD,MTY,40,42,1,1,76,0.0132,0,12,0,1
3708,2025-08-01,0,-3,6,12,ORD,BNA,40,34,0,1,76,0.0132,0,8,0,0
5362,2025-08-07,1,33,5,21,ORD,MKE,96,29,0,1,50,0.0200,0,22,0,12
2155,2025-08-03,1,46,1,19,ORD,LAX,1415,66,0,1,234,0.0043,0,27,0,3
3551,2025-08-01,1,6,6,19,ORD,SDF,47,39,0,2,76,0.0263,0,40,0,5
2232,2025-08-13,1,4,4,7,ORD,MSP,55,51,0,1,166,0.0060,0,29,0,1
1491,2025-08-13,0,-3,4,10,ORD,DFW,72,43,0,2,126,0.0159,0,28,0,10
1967,2025-08-13,1,44,4,18,ORD,LAX,72,62,0,1,200,0.0050,0,61,0,7
4613,2025-08-07,0,-8,5,9,ORD,STL,68,29,0,1,50,0.0200,0,18,0,0
2488,2025-08-12,0,-7,3,12,ORD,LGA,67,51,0,1,166,0.0060,0,2,0,0
1677,2025-08-07,1,43,5,15,ORD,BOS,67,51,0,1,166,0.0060,0,10,0,8
2008,2025-08-04,1,152,2,11,ORD,MCO,-95,66,1,1,234,0.0043,0,54,0,15
1531,2025-08-08,1,9,6,20,ORD,DSM,90,43,0,1,126,0.0079,0,99,0,6
617,2025-08-04,0,-9,2,18,ORD,CLT,85,51,0,1,166,0.0060,0,34,0,5
1872,2025-08-15,1,6,6,14,ORD,MSP,57,46,0,1,150,0.0067,0,77,0,12
219,2025-08-02,1,32,7,9,ORD,HNL,165,155,0,1,318,0.0031,0,149,0,11
1859,2025-08-03,0,-1,1,16,ORD,SNA,167,43,0,1,126,0.0079,0,20,0,2
2369,2025-08-12,0,-2,3,8,ORD,AUS,557,56,0,1,179,0.0056,0,55,0,0
1793,2025-08-02,1,4,7,8,ORD,MSP,65,56,0,1,179,0.0056,0,86,0,6
4436,2025-08-03,0,-6,1,12,ORD,SGF,65,29,0,1,50,0.0200,0,17,0,6
2370,2025-08-14,0,-5,5,14,ORD,BOS,82,56,0,3,179,0.0168,0,56,0,19
2370,2025-08-14,0,-5,5,14,ORD,BOS,82,56,0,3,179,0.0168,0,56,0,19
1620,2025-08-01,1,32,6,8,ORD,SEA,677,62,0,2,200,0.0100,0,55,0,28
4185,2025-08-15,0,0,6,20,ORD,STL,75,29,0,1,50,0.0200,0,42,0,5
1657,2025-08-06,0,-5,4,7,ORD,LGA,471,51,0,1,166,0.0060,0,3,0,1
2106,2025-08-10,0,-1,1,21,ORD,SFO,75,62,0,1,200,0.0050,0,40,0,5
468,2025-08-09,0,0,7,6,ORD,IAH,575,56,0,1,179,0.0056,0,14,0,18
907,2025-08-08,1,45,6,18,ORD,FRA,125,155,1,1,318,0.0031,0,172,0,21
533,2025-08-06,1,279,4,20,ORD,OMA,78,46,0,1,150,0.0067,0,111,0,26
987,2025-08-08,1,25,6,18,ORD,CDG,265,100,0,2,318,0.0063,0,66,0,30
1502,2025-08-15,0,0,6,14,ORD,RDU,62,56,0,1,179,0.0056,0,91,0,6
1801,2025-08-02,1,175,7,16,ORD,DEN,75,66,0,2,234,0.0085,0,106,0,8
2677,2025-08-15,1,5,6,17,ORD,IAD,46,56,1,2,176,0.0114,0,53,0,19
2008,2025-08-13,1,3,4,11,ORD,MCO,1002,51,0,3,166,0.0181,0,47,0,22
2008,2025-08-13,1,3,4,11,ORD,MCO,1002,51,0,3,166,0.0181,0,47,0,22
5274,2025-08-03,0,-2,1,21,ORD,SBN,73,29,0,1,50,0.0200,0,34,0,4
1776,2025-08-10,1,111,1,18,ORD,PHL,76,51,0,2,166,0.0120,0,38,0,1
276,2025-08-15,1,73,6,21,ORD,IAD,72,62,0,1,200,0.0050,0,87,0,4
1502,2025-08-09,0,-1,7,14,ORD,RDU,68,56,0,1,179,0.0056,0,87,0,13
4568,2025-08-06,1,36,4,10,ORD,SCE,42,29,0,2,50,0.0400,0,6,0,0
4429,2025-08-01,0,-6,6,15,ORD,FSD,57,29,0,1,50,0.0200,0,22,0,0
1448,2025-08-07,0,-1,5,14,ORD,BUF,73,43,0,1,126,0.0079,0,28,0,4
2683,2025-08-02,0,-4,7,14,ORD,SAN,70,56,0,1,179,0.0056,0,35,0,3
1580,2025-08-04,0,-5,2,19,ORD,YVR,90,65,0,1,166,0.0060,0,18,0,3
1564,2025-08-14,1,87,5,20,ORD,MSP,-6,51,1,4,166,0.0241,0,115,0,2
1564,2025-08-14,1,87,5,20,ORD,MSP,-6,51,1,4,166,0.0241,0,115,0,2
2862,2025-08-11,0,-1,2,10,ORD,IAD,80,56,0,1,179,0.0056,0,62,0,14
1674,2025-08-03,1,135,1,8,ORD,AUA,-69,70,1,4,179,0.0223,0,35,0,13
2251,2025-08-05,1,7,3,10,ORD,PIT,57,43,0,1,126,0.0079,0,14,0,0
2154,2025-08-15,1,24,6,18,ORD,ROC,123,119,0,1,179,0.0056,0,102,0,10
660,2025-08-08,0,-6,6,9,ORD,SAN,2416,62,0,1,200,0.0050,0,39,0,6
1710,2025-08-11,1,4,2,19,ORD,SMF,64,51,0,3,166,0.0181,0,112,0,4
219,2025-08-07,1,36,5,9,ORD,HNL,165,155,0,3,318,0.0094,0,150,0,31
219,2025-08-07,1,36,5,9,ORD,HNL,165,155,0,3,318,0.0094,0,150,0,31
2691,2025-08-07,0,-4,5,8,ORD,EWR,751,56,0,2,179,0.0112,0,14,0,6
3641,2025-08-09,1,33,7,10,ORD,GRR,65,34,0,2,76,0.0263,0,10,0,5
1030,2025-08-04,1,129,2,19,ORD,ABQ,-50,62,1,1,200,0.0050,0,54,0,13
622,2025-08-07,1,17,5,13,ORD,DEN,99,87,0,1,364,0.0027,0,58,0,15
1975,2025-08-03,0,-2,1,7,ORD,ATL,667,43,0,1,126,0.0079,0,23,0,7
2133,2025-08-13,1,128,4,15,ORD,EWR,67,56,0,1,176,0.0057,0,23,0,7
1328,2025-08-15,1,11,6,9,ORD,SMF,6746,62,0,1,200,0.0050,0,68,0,11
378,2025-08-01,1,14,6,13,ORD,LAX,257,62,0,1,200,0.0050,0,36,0,17
1030,2025-08-04,1,129,2,19,ORD,ABQ,-50,62,1,1,200,0.0050,0,54,0,13
721,2025-08-07,1,66,5,9,ORD,BOS,80,56,0,1,179,0.0056,0,39,0,9
1124,2025-08-05,1,22,3,16,ORD,IAH,24,56,1,1,179,0.0056,0,115,0,15
1967,2025-08-02,1,4,7,18,ORD,LAX,74,56,0,1,179,0.0056,0,54,0,16
1403,2025-08-03,1,3,1,19,ORD,SLC,154,43,0,1,126,0.0079,0,12,0,6
5375,2025-08-04,1,21,2,8,ORD,GRB,46,29,0,1,50,0.0200,0,26,0,0
1834,2025-08-13,0,-8,4,11,ORD,TPA,83,51,0,1,166,0.0060,0,23,0,16
2011,2025-08-15,0,-1,6,8,ORD,YVR,87,60,0,2,150,0.0133,0,71,0,30
1967,2025-08-10,1,1,1,18,ORD,LAX,73,56,0,1,179,0.0056,0,10,0,4
3536,2025-08-01,1,69,6,7,ORD,YUL,-22,42,1,1,76,0.0132,0,22,0,7
2211,2025-08-10,1,38,1,19,ORD,SEA,103,51,0,1,166,0.0060,0,41,0,6
5790,2025-08-11,1,31,2,18,ORD,CRW,-15,29,1,1,50,0.0200,0,21,0,0
1577,2025-08-11,1,3,2,14,ORD,SFO,123,66,0,1,234,0.0043,0,37,0,4
561,2025-08-05,0,-5,3,12,ORD,MCI,67,56,0,1,179,0.0056,0,58,0,9
2481,2025-08-03,1,4,1,18,ORD,SYR,86,46,0,1,150,0.0067,0,54,0,8
617,2025-08-03,0,-2,1,18,ORD,CLT,85,51,0,1,166,0.0060,0,32,0,14
1030,2025-08-14,1,12,5,19,ORD,ABQ,80,51,0,1,126,0.0079,0,56,0,4
721,2025-08-12,1,20,3,9,ORD,BOS,72,56,0,1,179,0.0056,0,24,0,27
2106,2025-08-13,1,8,4,21,ORD,SFO,75,62,0,1,200,0.0050,0,28,0,4
1974,2025-08-14,1,33,5,18,ORD,PWM,10,43,1,1,126,0.0079,0,48,0,17
1801,2025-08-11,1,12,2,16,ORD,DEN,75,66,0,1,234,0.0043,0,87,0,12
3409,2025-08-07,0,-3,5,13,ORD,YOW,50,42,0,1,76,0.0132,0,25,0,2
1124,2025-08-10,1,47,1,16,ORD,IAH,75,56,0,3,179,0.0168,0,50,0,12
1124,2025-08-10,1,47,1,16,ORD,IAH,75,56,0,3,179,0.0168,0,50,0,12
1124,2025-08-10,1,47,1,16,ORD,IAH,75,56,0,3,179,0.0168,0,50,0,12
5557,2025-08-01,0,-8,6,9,ORD,OKC,78,34,0,1,76,0.0132,0,45,0,4
1421,2025-08-08,0,-7,6,7,ORD,FLL,501,62,0,1,200,0.0050,0,26,0,12
1398,2025-08-05,0,-4,3,18,ORD,ATL,75,51,0,1,166,0.0060,0,51,0,10
695,2025-08-04,1,8,2,18,ORD,SJU,63,56,0,1,179,0.0056,0,70,0,23
2658,2025-08-11,0,-6,2,16,ORD,SMF,104,46,0,3,150,0.0200,0,67,0,6
5517,2025-08-07,0,0,5,18,ORD,PVD,87,34,0,1,76,0.0132,0,30,0,0
533,2025-08-06,1,279,4,20,ORD,OMA,78,46,0,1,150,0.0067,0,111,0,26
534,2025-08-06,1,158,4,17,ORD,EWR,76,62,0,1,200,0.0050,0,6,0,4
5963,2025-08-04,0,-7,2,14,ORD,BDL,96,34,0,1,70,0.0143,0,22,0,7
286,2025-08-10,0,-1,1,7,ORD,CLE,865,51,0,1,166,0.0060,0,54,0,2
664,2025-08-03,1,31,1,16,ORD,LGA,65,51,0,1,166,0.0060,0,8,0,0
1923,2025-08-12,1,195,3,20,ORD,CID,70,43,0,3,126,0.0238,0,100,0,10
1923,2025-08-12,1,195,3,20,ORD,CID,70,43,0,3,126,0.0238,0,100,0,10
609,2025-08-10,0,-1,1,13,ORD,PHX,61,56,0,1,179,0.0056,0,37,0,24
1413,2025-08-05,0,-10,3,8,ORD,LGA,78,51,0,1,166,0.0060,0,2,0,5
5229,2025-08-07,0,-3,5,11,ORD,ILM,47,34,0,1,76,0.0132,0,16,0,0
2323,2025-08-07,0,-2,5,9,ORD,MCO,717,62,0,1,200,0.0050,0,56,0,12
970,2025-08-10,0,0,1,15,ORD,FCO,1600,155,0,4,318,0.0126,0,45,0,25
970,2025-08-10,0,0,1,15,ORD,FCO,1600,155,0,4,318,0.0126,0,45,0,25
2389,2025-08-06,0,0,4,10,ORD,RSW,73,56,0,1,179,0.0056,0,23,0,13
4452,2025-08-11,0,-1,2,10,ORD,RIC,58,29,0,1,50,0.0200,0,21,0,6
2424,2025-08-09,1,10,7,18,ORD,RDU,98,56,0,2,179,0.0112,0,56,0,5
4458,2025-08-02,0,-8,7,12,ORD,LIT,60,29,0,1,50,0.0200,0,14,0,8
2640,2025-08-07,0,-7,5,15,ORD,DCA,301,43,0,1,126,0.0079,0,9,0,0
4461,2025-08-03,0,-9,1,13,ORD,ABE,115,33,0,1,50,0.0200,0,14,0,0
1069,2025-08-13,1,46,4,19,ORD,DCA,76,62,0,1,200,0.0050,0,31,0,0
118,2025-08-13,1,45,4,18,ORD,EDI,90,75,0,2,176,0.0114,0,95,0,34
118,2025-08-13,1,45,4,18,ORD,EDI,90,75,0,2,176,0.0114,0,95,0,34
219,2025-08-07,1,36,5,9,ORD,HNL,165,155,0,2,318,0.0063,0,150,0,31
468,2025-08-01,1,2,6,6,ORD,IAH,387,56,0,2,179,0.0112,0,17,0,48
343,2025-08-13,0,-6,4,10,ORD,SFO,58,46,0,2,150,0.0133,0,29,0,12
1564,2025-08-07,1,79,5,20,ORD,MSP,-18,51,1,1,166,0.0060,0,68,0,5
4597,2025-08-08,0,-10,6,7,ORD,ROA,664,29,0,1,50,0.0200,0,32,0,1
2426,2025-08-05,1,98,3,19,ORD,IAH,-48,56,1,1,179,0.0056,0,50,0,5
2369,2025-08-12,0,-2,3,8,ORD,AUS,557,56,0,1,179,0.0056,0,55,0,0
1580,2025-08-08,1,79,6,19,ORD,YVR,90,65,0,2,166,0.0120,0,25,0,6
2488,2025-08-01,1,34,6,12,ORD,LGA,17,51,1,1,166,0.0060,0,7,0,11
1832,2025-08-07,0,-4,5,7,ORD,CMH,735,43,0,1,126,0.0079,0,21,0,0
1775,2025-08-10,0,-1,1,10,ORD,FLL,75,56,0,1,179,0.0056,0,28,0,8
1612,2025-08-07,1,3,5,20,ORD,MEM,100,43,0,1,126,0.0079,0,43,0,0
2370,2025-08-01,1,25,6,14,ORD,BOS,82,56,0,3,179,0.0168,0,53,0,0
5253,2025-08-10,1,9,1,19,ORD,FCA,49,34,0,2,76,0.0263,0,22,0,0
4445,2025-08-06,0,-10,4,10,ORD,BHM,60,29,0,1,50,0.0200,0,16,0,3
2337,2025-08-15,1,1,6,13,ORD,IAD,328,56,0,3,179,0.0168,0,35,0,6
5505,2025-08-07,1,54,5,15,ORD,SBN,145,29,0,1,50,0.0200,0,11,0,4
1742,2025-08-12,1,12,3,18,ORD,JAX,90,51,0,1,166,0.0060,0,66,0,6
2618,2025-08-05,0,-1,3,14,ORD,STL,69,46,0,1,150,0.0067,0,85,0,2
1485,2025-08-01,1,7,6,13,ORD,SEA,74,56,0,2,179,0.0112,0,68,0,22
1168,2025-08-08,1,24,6,15,ORD,SFO,72,62,0,2,200,0.0100,0,68,0,13
5274,2025-08-03,0,-2,1,21,ORD,SBN,73,29,0,1,50,0.0200,0,34,0,4
374,2025-08-14,0,-2,5,16,ORD,MSP,3462,52,0,1,150,0.0067,0,43,0,1
4461,2025-08-02,1,7,7,13,ORD,ABE,108,29,0,1,50,0.0200,0,28,0,2
1068,2025-08-07,1,428,5,8,ORD,IAD,852,56,0,2,176,0.0114,0,42,0,2
4476,2025-08-12,1,198,3,13,ORD,CAE,49,29,0,1,50,0.0200,0,6,0,2
5260,2025-08-02,0,-8,7,8,ORD,FSD,49,29,0,1,50,0.0200,0,21,0,0
1848,2025-08-06,0,-7,4,10,ORD,ATL,66,43,0,1,126,0.0079,0,16,0,2
3641,2025-08-15,0,-2,6,10,ORD,GRR,178,34,0,1,76,0.0132,0,12,0,0
399,2025-08-11,0,-5,2,11,ORD,BOS,70,51,0,1,166,0.0060,0,15,0,4
929,2025-08-11,1,174,2,16,ORD,LHR,195,145,0,3,167,0.0180,0,39,0,0
622,2025-08-14,1,1,5,13,ORD,DEN,99,87,0,1,364,0.0027,0,77,0,6
729,2025-08-06,0,-10,4,7,ORD,DFW,60,52,0,2,150,0.0133,0,31,0,12
1030,2025-08-13,1,16,4,19,ORD,ABQ,80,51,0,1,126,0.0079,0,37,0,2
1316,2025-08-05,0,-8,3,11,ORD,SRQ,104,43,0,1,126,0.0079,0,24,0,12
764,2025-08-03,1,12,1,8,ORD,YYC,46,52,1,1,126,0.0079,0,39,0,10
2092,2025-08-04,0,-2,2,8,ORD,LGA,490,51,0,1,166,0.0060,0,4,0,7
1801,2025-08-02,1,175,7,16,ORD,DEN,75,66,0,3,234,0.0128,0,106,0,8
1801,2025-08-02,1,175,7,16,ORD,DEN,75,66,0,3,234,0.0128,0,106,0,8
2323,2025-08-15,0,-7,6,9,ORD,MCO,86,62,0,1,200,0.0050,0,173,0,28
1485,2025-08-12,0,0,3,13,ORD,SEA,69,51,0,1,166,0.0060,0,67,0,22
2417,2025-08-11,1,5,2,16,ORD,SAN,78,56,0,1,179,0.0056,0,43,0,2
5026,2025-08-03,0,-2,1,21,ORD,JST,61,29,0,1,50,0.0200,0,7,0,7
467,2025-08-15,0,-5,6,14,ORD,CMH,66,43,0,1,126,0.0079,0,76,0,2
1634,2025-08-07,1,64,5,14,ORD,IAD,77,56,0,1,179,0.0056,0,53,0,2
4482,2025-08-11,1,12,2,15,ORD,TUL,67,29,0,1,50,0.0200,0,22,0,0
4482,2025-08-11,0,0,2,19,ORD,TUL,67,29,0,1,50,0.0200,0,22,0,0
4482,2025-08-11,1,12,2,15,ORD,TUL,-36,29,1,1,50,0.0200,0,22,0,0
767,2025-08-13,1,38,4,21,ORD,DEN,22,62,1,1,200,0.0050,0,55,0,4
3641,2025-08-03,0,-1,1,10,ORD,GRR,72,34,0,1,76,0.0132,0,33,0,2
729,2025-08-06,0,-10,4,7,ORD,DFW,60,52,0,4,150,0.0267,0,31,0,12
729,2025-08-06,0,-10,4,7,ORD,DFW,60,52,0,4,150,0.0267,0,31,0,12
4173,2025-08-11,1,10,2,13,ORD,AVL,49,29,0,1,50,0.0200,0,14,0,2
468,2025-08-09,0,0,7,6,ORD,IAH,575,56,0,1,179,0.0056,0,14,0,18
2148,2025-08-03,1,19,1,19,ORD,SAT,84,46,0,1,150,0.0067,0,46,0,8
3614,2025-08-15,0,-1,6,21,ORD,MCI,60,34,0,1,76,0.0132,0,21,0,2
2440,2025-08-08,0,-5,6,13,ORD,LAS,67,64,0,1,179,0.0056,0,56,0,7
881,2025-08-03,1,25,1,12,ORD,HND,365,155,0,1,318,0.0031,0,231,0,49
1660,2025-08-12,1,31,3,16,ORD,SFO,105,66,0,1,234,0.0043,0,52,0,8
970,2025-08-03,1,1,1,15,ORD,FCO,225,155,0,1,318,0.0031,0,24,0,6
2414,2025-08-13,0,-5,4,10,ORD,BNA,159,51,0,2,166,0.0120,0,21,0,6
1599,2025-08-11,0,-1,2,8,ORD,DEN,186,93,0,1,364,0.0027,0,52,0,19
3464,2025-08-07,1,8,5,21,ORD,PIT,164,34,0,1,76,0.0132,0,29,0,0
2148,2025-08-04,1,11,2,19,ORD,SAT,60,46,0,1,150,0.0067,0,86,0,0
4542,2025-08-15,0,-9,6,20,ORD,LIT,85,29,0,1,50,0.0200,0,19,0,10
5521,2025-08-01,1,61,6,15,ORD,ATW,-28,29,1,2,50,0.0400,0,18,0,6
1616,2025-08-08,1,5,6,19,ORD,GRR,64,46,0,1,150,0.0067,0,77,0,13
2138,2025-08-07,1,1,5,14,ORD,LGA,62,51,0,1,166,0.0060,0,8,0,1
1834,2025-08-10,1,18,1,11,ORD,TPA,209,56,0,1,179,0.0056,0,23,0,8
5094,2025-08-09,1,24,7,10,ORD,RHI,62,29,0,1,50,0.0200,0,19,0,0
5821,2025-08-04,0,-6,2,8,ORD,MKE,62,29,0,1,50,0.0200,0,23,0,0
2254,2025-08-04,0,-10,2,9,ORD,PDX,631,62,0,1,200,0.0050,0,76,0,0
769,2025-08-04,1,39,2,21,ORD,BCN,480,95,0,1,243,0.0041,0,100,0,27
5435,2025-08-05,0,-5,3,8,ORD,BDL,59,34,0,1,76,0.0132,0,22,0,0
1655,2025-08-02,0,0,7,18,ORD,DCA,55,46,0,1,150,0.0067,0,50,0,5
1403,2025-08-07,0,0,5,19,ORD,SLC,155,46,0,1,150,0.0067,0,31,0,7
118,2025-08-05,0,-6,3,18,ORD,EDI,90,75,0,2,176,0.0114,0,72,0,5
5603,2025-08-12,1,171,3,20,ORD,FNT,241,29,0,2,50,0.0400,0,30,0,4
1612,2025-08-01,1,7,6,20,ORD,MEM,104,43,0,1,126,0.0079,0,67,0,21
1205,2025-08-10,0,-3,1,11,ORD,EWR,67,56,0,1,179,0.0056,0,38,0,14
881,2025-08-15,1,2,6,12,ORD,HND,1495,155,0,4,318,0.0126,0,239,0,23
881,2025-08-15,1,2,6,12,ORD,HND,1495,155,0,4,318,0.0126,0,239,0,23
2488,2025-08-14,1,233,5,12,ORD,LGA,-175,56,1,2,179,0.0112,0,13,0,19
4517,2025-08-06,0,-9,4,14,ORD,SCE,81,29,0,1,50,0.0200,0,30,0,9
729,2025-08-12,0,-2,3,7,ORD,DFW,60,52,0,1,150,0.0067,0,12,0,4
617,2025-08-04,0,-9,2,18,ORD,CLT,85,51,0,1,166,0.0060,0,34,0,5
1182,2025-08-03,1,4,1,19,ORD,SJC,60,46,0,1,150,0.0067,0,18,0,6
1599,2025-08-04,0,-4,2,8,ORD,DEN,754,87,0,1,364,0.0027,0,61,0,4
912,2025-08-15,1,13,6,21,ORD,KEF,150,75,0,1,176,0.0057,0,90,0,4
1182,2025-08-02,1,5,7,19,ORD,SJC,60,46,0,1,150,0.0067,0,61,0,0
359,2025-08-07,0,-3,5,9,ORD,MEX,2261,110,0,2,150,0.0133,0,49,0,15
4395,2025-08-04,0,-10,2,18,ORD,TVC,65,29,0,1,50,0.0200,0,26,0,8
2483,2025-08-14,1,7,5,10,ORD,IAH,150,56,0,1,179,0.0056,0,61,0,16
2195,2025-08-04,0,-4,2,11,ORD,BDL,129,51,0,1,166,0.0060,0,30,0,13
378,2025-08-12,1,7,3,13,ORD,LAX,73,62,0,5,200,0.0250,0,75,0,27
378,2025-08-12,1,7,3,13,ORD,LAX,73,62,0,5,200,0.0250,0,75,0,27
378,2025-08-12,1,7,3,13,ORD,LAX,73,62,0,5,200,0.0250,0,75,0,27
2104,2025-08-11,0,-7,2,6,ORD,BOS,330,56,0,1,179,0.0056,0,1,0,0
1677,2025-08-03,0,-2,1,15,ORD,BOS,83,56,0,1,179,0.0056,0,10,0,7
2385,2025-08-11,0,-6,2,8,ORD,MSO,81,51,0,2,166,0.0120,0,40,0,19
2385,2025-08-11,0,-6,2,8,ORD,MSO,81,51,0,2,166,0.0120,0,40,0,19
5444,2025-08-12,0,-6,3,8,ORD,LIT,40,29,0,1,50,0.0200,0,4,0,0
533,2025-08-06,1,279,4,20,ORD,OMA,78,46,0,1,150,0.0067,0,111,0,26
1909,2025-08-04,0,-7,2,10,ORD,TVC,69,56,0,2,179,0.0112,0,53,0,7
563,2025-08-07,0,-12,5,7,ORD,EWR,767,62,0,1,200,0.0050,0,5,0,4
1941,2025-08-03,0,-4,1,14,ORD,CVG,83,51,0,1,126,0.0079,0,69,0,6
490,2025-08-12,0,0,3,8,ORD,SAT,70,43,0,1,126,0.0079,0,24,0,30
2361,2025-08-05,1,46,3,7,ORD,LAX,662,66,0,1,234,0.0043,0,13,0,13
561,2025-08-04,0,-4,2,12,ORD,MCI,67,56,0,1,179,0.0056,0,31,0,7
3604,2025-08-03,1,14,1,19,ORD,CMH,45,34,0,1,76,0.0132,0,22,0,2
3696,2025-08-13,0,-8,4,12,ORD,CVG,69,34,0,1,76,0.0132,0,31,0,6
1933,2025-08-08,0,-4,6,8,ORD,LAS,73,56,0,1,179,0.0056,0,20,0,1
356,2025-08-09,1,162,7,14,ORD,ATL,38,43,1,1,126,0.0079,0,48,0,4
2385,2025-08-03,0,-4,1,8,ORD,MSO,81,51,0,1,166,0.0060,0,47,0,4
1413,2025-08-10,0,-4,1,8,ORD,LGA,61,51,0,1,166,0.0060,0,13,0,0
1113,2025-08-01,0,-8,6,11,ORD,ALB,66,51,0,1,166,0.0060,0,54,0,9
